1998-04-15,65,Truly Madly Deeply,All Saints
1998-04-15,66,Truly Madly Deeply,Do Or Die Featuring Johnny P & Twista
1998-04-15,67,Truly Madly Deeply,Elton John
1998-04-15,68,Truly Madly Deeply,Clay Walker
1998-04-15,69,Truly Madly Deeply,Queen Pen Featuring Eric Williams
1998-04-15,70,Truly Madly Deeply,Busta Rhymes
1998-04-15,71,Truly Madly Deeply,Militia
1998-04-15,72,Truly Madly Deeply,Voices Of Theory
1998-04-15,73,Truly Madly Deeply,Metallica
1998-04-15,74,Truly Madly Deeply,Dakota Moon
1998-04-15,75,Truly Madly Deeply,Jody Watley
1998-04-15,76,Truly Madly Deeply,Blessid Union Of Souls
1998-04-15,77,Truly Madly Deeply,Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo
1998-04-15,78,Truly Madly Deeply,LL Cool J
1998-04-15,79,Truly Madly Deeply,Pearl Jam
1998-04-15,80,Truly Madly Deeply,Somethin' For The People
1998-04-15,81,Truly Madly Deeply,Sarah McLachlan
1998-04-15,82,Truly Madly Deeply,S.O.A.P.
1998-04-15,83,Truly Madly Deeply,She Moves
1998-04-15,84,Truly Madly Deeply,Mono
1998-04-15,85,Truly Madly Deeply,Meredith Brooks
1998-04-15,86,Truly Madly Deeply,Elusion
1998-04-15,87,Truly Madly Deeply,David Kersh
1998-04-15,88,Truly Madly Deeply,Tracy Byrd
1998-04-15,89,Truly Madly Deeply,Dru Hill
1998-04-15,90,Truly Madly Deeply,The Lox
1998-04-15,91,Truly Madly Deeply,Rockell
1998-04-15,92,Truly Madly Deeply,Ol Skool [Featuring Keith Sweat & Xscape]
1998-04-15,93,Truly Madly Deeply,PRINCE BE & Ky-Mani
1998-04-15,94,Truly Madly Deeply,Mark Morrison
1998-04-15,95,Truly Madly Deeply,Brooklyn Bounce
1998-04-15,96,Truly Madly Deeply,Davina
1998-04-15,97,Truly Madly Deeply,KAI
1998-04-15,98,Truly Madly Deeply,WC From Westside Connection
1998-04-15,99,Truly Madly Deeply,Lutricia McNeal
1998-04-15,100,Truly Madly Deeply,Alana Davis
1998-05-15,1,It's All About Me,Next
1998-05-15,2,It's All About Me,Mariah Carey
1998-05-15,3,It's All About Me,Shania Twain
1998-05-15,4,It's All About Me,Backstreet Boys
1998-05-15,5,It's All About Me,Public Announcement
1998-05-15,6,It's All About Me,Mya & Sisqo
1998-05-15,7,It's All About Me,Savage Garden
1998-05-15,8,It's All About Me,Xscape
1998-05-15,9,It's All About Me,K-Ci & JoJo
1998-05-15,10,It's All About Me,Montell Jordan Feat. Master P & Silkk The Shocker
1998-05-15,11,It's All About Me,Madonna
1998-05-15,12,It's All About Me,Busta Rhymes
1998-05-15,13,It's All About Me,'N Sync
1998-05-15,14,It's All About Me,Marcy Playground
1998-05-15,15,It's All About Me,Sylk-E. Fyne Featuring Chill
1998-05-15,16,It's All About Me,Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal
1998-05-15,17,It's All About Me,The Lox [Featuring DMX & Lil' Kim]
1998-05-15,18,It's All About Me,Destiny's Child
1998-05-15,19,It's All About Me,Will Smith
1998-05-15,20,It's All About Me,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh
1998-05-15,21,It's All About Me,Usher
1998-05-15,22,It's All About Me,Janet
1998-05-15,23,It's All About Me,Mase Featuring Total
1998-05-15,24,It's All About Me,Celine Dion
1998-05-15,25,It's All About Me,Third Eye Blind
1998-05-15,26,It's All About Me,Wyclef Jean
1998-05-15,27,It's All About Me,LeAnn Rimes
1998-05-15,28,It's All About Me,Lord Tariq & Peter Gunz
 
1998-05-15,29,It's All About Me,Master P Featuring Sons Of Funk
1998-05-15,30,It's All About Me,Luke Featuring No Good But So Good
1998-05-15,31,It's All About Me,LeAnn Rimes
1998-05-15,32,It's All About Me,Paula Cole
1998-05-15,33,It's All About Me,Canibus
1998-05-15,34,It's All About Me,Aretha Franklin
1998-05-15,35,It's All About Me,Faith Hill
1998-05-15,36,It's All About Me,Billie Myers
1998-05-15,37,It's All About Me,Usher
1998-05-15,38,It's All About Me, Tamia
1998-05-15,39,It's All About Me,Timbaland & Magoo
1998-05-15,40,It's All About Me,The Verve
1998-05-15,41,It's All About Me,DMX Featuring Sheek Of The Lox
1998-05-15,42,It's All About Me,Voices Of Theory
